tourney_name,tourney_date,Series,Court,surface,round,Best of,player1_name,player2_name,winner_name,player1_rank,player2_rank,Pts_1,Pts_2,Odd_1,Odd_2,score,tourney_id,match_num,loser_name,winner_id,loser_id
Internazionali BNL d'Italia,2025-05-09,Masters 1000,Outdoor,Clay,2nd Round,3,O Virtanen,L Musetti,L Musetti,130,9,455,3550,9.0,1.07,3-6 2-6,2025,997,O Virtanen,l_musetti,o_virtanen
Internazionali BNL d'Italia,2025-05-09,Masters 1000,Outdoor,Clay,2nd Round,3,D Medvedev,C Norrie,D Medvedev,11,91,3290,667,1.3,3.5,6-4 6-2,2025,998,C Norrie,d_medvedev,c_norrie
Internazionali BNL d'Italia,2025-05-09,Masters 1000,Outdoor,Clay,2nd Round,3,S Baez,V Kopriva,V Kopriva,33,92,1540,655,1.44,2.75,6-3 4-6 4-6,2025,999,S Baez,v_kopriva,s_baez
Internazionali BNL d'Italia,2025-05-09,Masters 1000,Outdoor,Clay,2nd Round,3,V Gaubas,D Shapovalov,V Gaubas,154,28,371,1726,2.75,1.44,6-3 6-4,2025,1000,D Shapovalov,v_gaubas,d_shapovalov
Internazionali BNL d'Italia,2025-05-09,Masters 1000,Outdoor,Clay,2nd Round,3,F Comesana,H Rune,H Rune,63,10,906,3440,3.2,1.36,6-3 3-6 4-6,2025,1001,F Comesana,h_rune,f_comesana
Internazionali BNL d'Italia,2025-05-09,Masters 1000,Outdoor,Clay,2nd Round,3,J Draper,L Darderi,J Draper,5,46,4440,1204,1.29,3.75,6-1 6-4,2025,1002,L Darderi,j_draper,l_darderi
Internazionali BNL d'Italia,2025-05-09,Masters 1000,Outdoor,Clay,2nd Round,3,Ugo Carabelli C.,A Zverev,A Zverev,60,2,944,8085,8.0,1.08,2-6 1-6,2025,1003,Ugo Carabelli C.,a_zverev,ugo_carabelli_c.
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,T Paul,Bautista Agut R.,T Paul,12,56,3210,969,1.22,4.33,6-1 6-4,2025,1004,Bautista Agut R.,t_paul,bautista_agut_r.
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,J Fearnley,M Berrettini,M Berrettini,57,30,953,1670,3.5,1.3,4-6 6-7,2025,1005,J Fearnley,m_berrettini,j_fearnley
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,F Marozsan,A Rublev,F Marozsan,61,17,935,2580,2.2,1.67,7-5 4-6 6-3,2025,1006,A Rublev,f_marozsan,a_rublev
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,F Tiafoe,S Ofner,S Ofner,16,143,2640,398,1.62,2.3,2-6 7-6 3-6,2025,1007,F Tiafoe,s_ofner,f_tiafoe
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,T Machac,L Tien,T Machac,20,70,2215,878,1.29,3.75,6-4 6-4,2025,1008,L Tien,t_machac,l_tien
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,A Vukic,S Korda,S Korda,79,23,792,2020,3.4,1.33,3-6 4-6,2025,1009,A Vukic,s_korda,a_vukic
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,H Hurkacz,P Martinez,H Hurkacz,31,49,1665,1115,1.57,2.38,6-1 7-5,2025,1010,P Martinez,h_hurkacz,p_martinez
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,A Bublik,C Ruud,C Ruud,76,7,820,3715,5.0,1.17,4-6 6-4 3-6,2025,1011,A Bublik,c_ruud,a_bublik
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,M Giron,T Fritz,M Giron,45,4,1245,4815,5.0,1.17,7-6 7-6,2025,1012,T Fritz,m_giron,t_fritz
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,De Jong J.,De Jong J.,26,93,1745,640,1.3,3.5,0-6 2-6,2025,1013,Davidovich Fokina A.,de_jong_j.,davidovich_fokina_a.
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,J Mensik,M Gigante,J Mensik,21,164,2182,341,1.2,4.5,7-6 7-5,2025,1014,M Gigante,j_mensik,m_gigante
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,N Jarry,F Cerundolo,F Cerundolo,53,18,1010,2425,4.5,1.2,6-7 3-6,2025,1015,N Jarry,f_cerundolo,n_jarry
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,H Dellien,Seyboth Wild T.,H Dellien,103,120,587,493,2.5,1.53,4-6 6-3 6-4,2025,1016,Seyboth Wild T.,h_dellien,seyboth_wild_t.
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,B Shelton,J Munar,J Munar,13,66,3020,892,1.73,2.1,2-6 1-6,2025,1017,B Shelton,j_munar,b_shelton
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,J Sinner,M Navone,J Sinner,1,99,9730,600,1.08,8.0,6-3 6-4,2025,1018,M Navone,j_sinner,m_navone
Internazionali BNL d'Italia,2025-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,L Nardi,De Minaur A.,De Minaur A.,95,8,632,3635,7.0,1.1,4-6 5-7,2025,1019,L Nardi,de_minaur_a.,l_nardi
Internazionali BNL d'Italia,2025-05-11,Masters 1000,Outdoor,Clay,3rd Round,3,D Medvedev,A Popyrin,D Medvedev,11,25,3290,1860,1.33,3.4,6-4 6-1,2025,1020,A Popyrin,d_medvedev,a_popyrin
Internazionali BNL d'Italia,2025-05-11,Masters 1000,Outdoor,Clay,3rd Round,3,S Tsitsipas,A Fils,A Fils,19,14,2420,2920,2.2,1.67,6-2 4-6 2-6,2025,1021,S Tsitsipas,a_fils,s_tsitsipas
Internazionali BNL d'Italia,2025-05-11,Masters 1000,Outdoor,Clay,3rd Round,3,C Moutet,H Rune,C Moutet,83,10,752,3440,4.5,1.2,7-5 5-7 7-6,2025,1022,H Rune,c_moutet,h_rune
Internazionali BNL d'Italia,2025-05-11,Masters 1000,Outdoor,Clay,3rd Round,3,B Nakashima,L Musetti,L Musetti,29,9,1675,3550,5.0,1.17,4-6 3-6,2025,1023,B Nakashima,l_musetti,b_nakashima
Internazionali BNL d'Italia,2025-05-11,Masters 1000,Outdoor,Clay,3rd Round,3,A Zverev,V Gaubas,A Zverev,2,154,8085,371,1.05,11.0,6-4 6-0,2025,1024,V Gaubas,a_zverev,v_gaubas
Internazionali BNL d'Italia,2025-05-11,Masters 1000,Outdoor,Clay,3rd Round,3,V Kopriva,J Draper,J Draper,92,5,655,4440,7.0,1.1,4-6 3-6,2025,1025,V Kopriva,j_draper,v_kopriva
Internazionali BNL d'Italia,2025-05-11,Masters 1000,Outdoor,Clay,3rd Round,3,K Khachanov,F Passaro,K Khachanov,24,101,1910,593,1.4,3.0,6-3 6-0,2025,1026,F Passaro,k_khachanov,f_passaro
Internazionali BNL d'Italia,2025-05-11,Masters 1000,Outdoor,Clay,3rd Round,3,L Djere,C Alcaraz,C Alcaraz,64,3,902,7850,8.0,1.08,6-7 2-6,2025,1027,L Djere,c_alcaraz,l_djere
Internazionali BNL d'Italia,2025-05-12,Masters 1000,Outdoor,Clay,3rd Round,3,T Paul,T Machac,T Paul,12,20,3210,2215,1.67,2.2,6-3 6-7 6-4,2025,1028,T Machac,t_paul,t_machac
Internazionali BNL d'Italia,2025-05-12,Masters 1000,Outdoor,Clay,3rd Round,3,H Dellien,De Minaur A.,De Minaur A.,103,8,587,3635,10.0,1.06,4-6 4-6,2025,1029,H Dellien,de_minaur_a.,h_dellien
Internazionali BNL d'Italia,2025-05-12,Masters 1000,Outdoor,Clay,3rd Round,3,J Mensik,F Marozsan,J Mensik,21,61,2182,935,1.73,2.1,6-4 7-6,2025,1030,F Marozsan,j_mensik,f_marozsan
Internazionali BNL d'Italia,2025-05-12,Masters 1000,Outdoor,Clay,3rd Round,3,M Giron,H Hurkacz,H Hurkacz,45,31,1245,1665,2.75,1.44,3-6 6-1 1-6,2025,1031,M Giron,h_hurkacz,m_giron
Internazionali BNL d'Italia,2025-05-12,Masters 1000,Outdoor,Clay,3rd Round,3,F Cerundolo,S Ofner,F Cerundolo,18,143,2425,398,1.14,5.5,6-2 6-4,2025,1032,S Ofner,f_cerundolo,s_ofner
Internazionali BNL d'Italia,2025-05-12,Masters 1000,Outdoor,Clay,3rd Round,3,De Jong J.,J Sinner,J Sinner,93,1,640,9730,10.0,1.06,4-6 2-6,2025,1033,De Jong J.,j_sinner,de_jong_j.
Internazionali BNL d'Italia,2025-05-12,Masters 1000,Outdoor,Clay,3rd Round,3,J Munar,S Korda,J Munar,66,23,892,2020,2.2,1.67,6-4 6-2,2025,1034,S Korda,j_munar,s_korda
Internazionali BNL d'Italia,2025-05-13,Masters 1000,Outdoor,Clay,4th Round,3,K Khachanov,C Alcaraz,C Alcaraz,24,3,1910,7850,8.0,1.08,3-6 6-3 5-7,2025,1035,K Khachanov,c_alcaraz,k_khachanov
Internazionali BNL d'Italia,2025-05-13,Masters 1000,Outdoor,Clay,4th Round,3,J Draper,C Moutet,J Draper,5,83,4440,752,1.1,7.0,1-6 6-4 6-3,2025,1036,C Moutet,j_draper,c_moutet
Internazionali BNL d'Italia,2025-05-13,Masters 1000,Outdoor,Clay,4th Round,3,J Mensik,H Hurkacz,H Hurkacz,21,31,2182,1665,1.4,3.0,6-7 6-4 6-7,2025,1037,J Mensik,h_hurkacz,j_mensik
Internazionali BNL d'Italia,2025-05-13,Masters 1000,Outdoor,Clay,4th Round,3,L Musetti,D Medvedev,L Musetti,9,11,3550,3290,1.5,2.63,7-5 6-4,2025,1038,D Medvedev,l_musetti,d_medvedev
Internazionali BNL d'Italia,2025-05-13,Masters 1000,Outdoor,Clay,4th Round,3,F Cerundolo,J Sinner,J Sinner,18,1,2425,9730,3.75,1.29,6-7 3-6,2025,1039,F Cerundolo,j_sinner,f_cerundolo
Internazionali BNL d'Italia,2025-05-13,Masters 1000,Outdoor,Clay,4th Round,3,A Zverev,A Fils,A Zverev,2,14,8085,2920,1.57,2.38,7-6 6-1,2025,1040,A Fils,a_zverev,a_fils
Internazionali BNL d'Italia,2025-05-13,Masters 1000,Outdoor,Clay,4th Round,3,De Minaur A.,T Paul,T Paul,8,12,3635,3210,1.53,2.5,5-7 3-6,2025,1041,De Minaur A.,t_paul,de_minaur_a.
Internazionali BNL d'Italia,2025-05-14,Masters 1000,Outdoor,Clay,4th Round,3,C Ruud,J Munar,C Ruud,7,66,3715,892,1.2,4.5,6-3 6-4,2025,1042,J Munar,c_ruud,j_munar
Internazionali BNL d'Italia,2025-05-14,Masters 1000,Outdoor,Clay,Quarterfinals,3,J Draper,C Alcaraz,C Alcaraz,5,3,4440,7850,3.4,1.33,4-6 4-6,2025,1043,J Draper,c_alcaraz,j_draper
Internazionali BNL d'Italia,2025-05-14,Masters 1000,Outdoor,Clay,Quarterfinals,3,L Musetti,A Zverev,L Musetti,9,2,3550,8085,2.38,1.57,7-6 6-4,2025,1044,A Zverev,l_musetti,a_zverev
Internazionali BNL d'Italia,2025-05-15,Masters 1000,Outdoor,Clay,Quarterfinals,3,H Hurkacz,T Paul,T Paul,31,12,1665,3210,3.0,1.4,6-7 3-6,2025,1045,H Hurkacz,t_paul,h_hurkacz
Internazionali BNL d'Italia,2025-05-15,Masters 1000,Outdoor,Clay,Quarterfinals,3,J Sinner,C Ruud,J Sinner,1,7,9730,3715,1.29,3.75,6-0 6-1,2025,1046,C Ruud,j_sinner,c_ruud
Internazionali BNL d'Italia,2025-05-16,Masters 1000,Outdoor,Clay,Semifinals,3,L Musetti,C Alcaraz,C Alcaraz,9,3,3550,7850,3.2,1.36,3-6 6-7,2025,1047,L Musetti,c_alcaraz,l_musetti
Internazionali BNL d'Italia,2025-05-16,Masters 1000,Outdoor,Clay,Semifinals,3,J Sinner,T Paul,J Sinner,1,12,9730,3210,1.08,8.0,1-6 6-0 6-3,2025,1048,T Paul,j_sinner,t_paul
Internazionali BNL d'Italia,2025-05-18,Masters 1000,Outdoor,Clay,The Final,3,J Sinner,C Alcaraz,C Alcaraz,1,3,9730,7850,1.62,2.3,6-7 1-6,2025,1049,J Sinner,c_alcaraz,j_sinner
Geneva Open,2025-05-18,ATP250,Outdoor,Clay,1st Round,3,A Popyrin,N Jarry,A Popyrin,25,150,1900,390,1.8,2.0,6-4 3-6 7-5,2025,1050,N Jarry,a_popyrin,n_jarry
Geneva Open,2025-05-18,ATP250,Outdoor,Clay,1st Round,3,A Michelsen,N Borges,N Borges,33,41,1550,1270,2.2,1.67,6-4 3-6 3-6,2025,1051,A Michelsen,n_borges,a_michelsen
Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3,J Fearnley,D Lajovic,J Fearnley,54,124,976,466,1.8,2.0,6-4 6-1,2025,1052,D Lajovic,j_fearnley,d_lajovic
Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3,I Gakhov,S Ofner,S Ofner,265,128,212,458,5.0,1.17,1-6 2-6,2025,1053,I Gakhov,s_ofner,i_gakhov
Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3,K Nishikori,L Tien,K Nishikori,62,67,928,893,1.8,2.0,4-6 6-4 6-4,2025,1054,L Tien,k_nishikori,l_tien
Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3,J Munar,Q Halys,Q Halys,58,50,962,1024,1.44,2.75,6-4 3-6 6-7,2025,1055,J Munar,q_halys,j_munar
Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3,M Arnaldi,H Gaston,M Arnaldi,39,74,1365,816,1.33,3.4,6-7 6-4 6-4,2025,1056,H Gaston,m_arnaldi,h_gaston
Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3,D Stricker,C Norrie,C Norrie,233,90,240,657,3.4,1.33,6-7 3-6,2025,1057,D Stricker,c_norrie,d_stricker
Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3,M Fucsovics,Z Bergs,M Fucsovics,134,49,443,1051,1.67,2.2,6-2 6-3,2025,1058,Z Bergs,m_fucsovics,z_bergs
Geneva Open,2025-05-20,ATP250,Outdoor,Clay,1st Round,3,M Kecmanovic,A Rinderknech,A Rinderknech,46,72,1146,820,1.44,2.75,4-6 2-6,2025,1059,M Kecmanovic,a_rinderknech,m_kecmanovic
Geneva Open,2025-05-20,ATP250,Outdoor,Clay,1st Round,3,H Hurkacz,A Cazaux,H Hurkacz,31,113,1665,508,1.22,4.33,6-3 6-4,2025,1060,A Cazaux,h_hurkacz,a_cazaux
Geneva Open,2025-05-20,ATP250,Outdoor,Clay,1st Round,3,K Sell,F Marozsan,F Marozsan,300,56,175,975,7.0,1.1,1-6 1-6,2025,1061,K Sell,f_marozsan,k_sell
Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3,T Fritz,Q Halys,T Fritz,4,50,4625,1024,1.22,4.33,6-4 7-6,2025,1062,Q Halys,t_fritz,q_halys
Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3,N Borges,S Ofner,S Ofner,41,128,1270,458,1.91,1.91,6-7 6-7,2025,1063,N Borges,s_ofner,n_borges
Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3,M Arnaldi,F Marozsan,M Arnaldi,39,56,1365,975,2.1,1.73,6-3 7-6,2025,1064,F Marozsan,m_arnaldi,f_marozsan
Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3,A Rinderknech,H Hurkacz,H Hurkacz,72,31,820,1665,3.5,1.3,4-6 1-6,2025,1065,A Rinderknech,h_hurkacz,a_rinderknech
Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3,N Djokovic,M Fucsovics,N Djokovic,6,134,4080,443,1.25,4.0,6-2 6-3,2025,1066,M Fucsovics,n_djokovic,m_fucsovics
Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3,J Fearnley,A Popyrin,A Popyrin,54,25,976,1900,1.91,1.91,4-6 3-6,2025,1067,J Fearnley,a_popyrin,j_fearnley
Geneva Open,2025-05-22,ATP250,Outdoor,Clay,Quarterfinals,3,S Ofner,K Khachanov,S Ofner,128,24,458,1910,2.63,1.5,4-6 6-4 6-4,2025,1068,K Khachanov,s_ofner,k_khachanov
Geneva Open,2025-05-22,ATP250,Outdoor,Clay,Quarterfinals,3,T Fritz,H Hurkacz,H Hurkacz,4,31,4625,1665,1.62,2.3,3-6 6-7,2025,1069,T Fritz,h_hurkacz,t_fritz
Geneva Open,2025-05-22,ATP250,Outdoor,Clay,Quarterfinals,3,N Djokovic,M Arnaldi,N Djokovic,6,39,4080,1365,1.29,3.75,6-4 6-4,2025,1070,M Arnaldi,n_djokovic,m_arnaldi
Geneva Open,2025-05-22,ATP250,Outdoor,Clay,Quarterfinals,3,A Popyrin,C Norrie,C Norrie,25,90,1900,657,1.73,2.1,6-7 4-6,2025,1071,A Popyrin,c_norrie,a_popyrin
Geneva Open,2025-05-23,ATP250,Outdoor,Clay,Semifinals,3,H Hurkacz,S Ofner,H Hurkacz,31,128,1665,458,1.44,2.75,6-3 6-4,2025,1072,S Ofner,h_hurkacz,s_ofner
Geneva Open,2025-05-23,ATP250,Outdoor,Clay,Semifinals,3,C Norrie,N Djokovic,N Djokovic,90,6,657,4080,5.0,1.17,4-6 7-6 1-6,2025,1073,C Norrie,n_djokovic,c_norrie
Geneva Open,2025-05-24,ATP250,Outdoor,Clay,The Final,3,N Djokovic,H Hurkacz,N Djokovic,6,31,4080,1665,1.36,3.2,5-7 7-6 7-6,2025,1074,H Hurkacz,n_djokovic,h_hurkacz
Hamburg Open,2025-05-18,ATP500,Outdoor,Clay,1st Round,3,D Dedura,L Darderi,L Darderi,372,45,130,1159,8.0,1.08,1-6 4-6,2025,1075,D Dedura,l_darderi,d_dedura
Hamburg Open,2025-05-18,ATP500,Outdoor,Clay,1st Round,3,F Cerundolo,P Martinez,F Cerundolo,18,48,2475,1070,1.17,5.0,6-2 6-3,2025,1076,P Martinez,f_cerundolo,p_martinez
Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3,M Giron,Bautista Agut R.,Bautista Agut R.,43,57,1265,974,2.0,1.8,6-7 0-6,2025,1077,M Giron,bautista_agut_r.,m_giron
Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3,A Rublev,D Dzumhur,A Rublev,17,69,2540,875,1.2,4.5,6-4 6-3,2025,1078,D Dzumhur,a_rublev,d_dzumhur
Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3,E Ymer,A Muller,A Muller,279,40,190,1313,3.0,1.4,3-6 5-7,2025,1079,E Ymer,a_muller,e_ymer
Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3,J Lehecka,B Gojo,J Lehecka,37,255,1415,221,1.44,2.75,6-4 3-6 6-2,2025,1080,B Gojo,j_lehecka,b_gojo
Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3,A Kovacevic,A Zverev,A Zverev,80,3,787,7285,13.0,1.04,1-6 6-7,2025,1081,A Kovacevic,a_zverev,a_kovacevic
Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3,J Engel,JL Struff,J Engel,333,86,154,690,4.0,1.25,7-6 7-6,2025,1082,JL Struff,j_engel,jl_struff
Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3,V Sachko,F Cobolli,F Cobolli,235,35,237,1480,4.0,1.25,7-5 2-6 2-6,2025,1083,V Sachko,f_cobolli,v_sachko
Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3,T Etcheverry,F Comesana,T Etcheverry,55,64,975,911,2.1,1.73,7-6 6-3,2025,1084,F Comesana,t_etcheverry,f_comesana
Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3,Y Bu,F Tiafoe,F Tiafoe,70,15,874,2625,2.63,1.5,5-7 2-6,2025,1085,Y Bu,f_tiafoe,y_bu
Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,S Baez,Ugo Carabelli C.,52,36,1000,1450,2.38,1.57,6-3 2-6 6-4,2025,1086,S Baez,ugo_carabelli_c.,s_baez
Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3,G Monfils,Davidovich Fokina A.,Davidovich Fokina A.,42,26,1265,1730,3.2,1.36,3-6 3-6,2025,1087,G Monfils,davidovich_fokina_a.,g_monfils
Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3,G Mpetshi,A Bublik,G Mpetshi,32,51,1614,1005,2.0,1.8,7-6 6-4,2025,1088,A Bublik,g_mpetshi,a_bublik
Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3,D Altmaier,F Auger-Aliassime,F Auger-Aliassime,66,30,906,1685,2.2,1.67,3-6 3-6,2025,1089,D Altmaier,f_auger-aliassime,d_altmaier
Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3,Bautista Agut R.,F Tiafoe,Bautista Agut R.,57,15,974,2625,2.38,1.57,6-2 6-3,2025,1090,F Tiafoe,bautista_agut_r.,f_tiafoe
Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3,F Cerundolo,J Lehecka,J Lehecka,18,37,2475,1415,1.4,3.0,5-7 2-6,2025,1091,F Cerundolo,j_lehecka,f_cerundolo
Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3,T Etcheverry,Ugo Carabelli C.,T Etcheverry,55,52,975,1000,1.67,2.2,6-4 6-4,2025,1092,Ugo Carabelli C.,t_etcheverry,ugo_carabelli_c.
Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3,J Engel,A Rublev,A Rublev,333,17,154,2540,7.0,1.1,3-6 5-7,2025,1093,J Engel,a_rublev,j_engel
Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3,F Cobolli,Davidovich Fokina A.,F Cobolli,35,26,1480,1730,3.0,1.4,6-4 7-5,2025,1094,Davidovich Fokina A.,f_cobolli,davidovich_fokina_a.
Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3,A Zverev,A Muller,A Muller,3,40,7285,1313,1.1,7.0,3-6 6-4 6-7,2025,1095,A Zverev,a_muller,a_zverev
Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3,L Darderi,B Nakashima,L Darderi,45,29,1159,1690,1.67,2.2,7-5 6-7 6-2,2025,1096,B Nakashima,l_darderi,b_nakashima
Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3,G Mpetshi,F Auger-Aliassime,F Auger-Aliassime,32,30,1614,1685,2.75,1.44,2-6 4-6,2025,1097,G Mpetshi,f_auger-aliassime,g_mpetshi
Hamburg Open,2025-05-22,ATP500,Outdoor,Clay,Quarterfinals,3,T Etcheverry,J Lehecka,T Etcheverry,55,37,975,1415,2.63,1.5,7-5 6-3,2025,1098,J Lehecka,t_etcheverry,j_lehecka
Hamburg Open,2025-05-22,ATP500,Outdoor,Clay,Quarterfinals,3,Bautista Agut R.,F Cobolli,F Cobolli,57,35,974,1480,2.3,1.62,6-7 0-6,2025,1099,Bautista Agut R.,f_cobolli,bautista_agut_r.
Hamburg Open,2025-05-22,ATP500,Outdoor,Clay,Quarterfinals,3,A Rublev,L Darderi,A Rublev,17,45,2540,1159,1.44,2.75,6-1 3-6 6-3,2025,1100,L Darderi,a_rublev,l_darderi
Hamburg Open,2025-05-22,ATP500,Outdoor,Clay,Quarterfinals,3,A Muller,F Auger-Aliassime,F Auger-Aliassime,40,30,1313,1685,2.75,1.44,6-7 7-6 3-6,2025,1101,A Muller,f_auger-aliassime,a_muller
Hamburg Open,2025-05-23,ATP500,Outdoor,Clay,Semifinals,3,F Cobolli,T Etcheverry,F Cobolli,35,55,1480,975,2.1,1.73,2-6 7-5 6-4,2025,1102,T Etcheverry,f_cobolli,t_etcheverry
Hamburg Open,2025-05-23,ATP500,Outdoor,Clay,Semifinals,3,F Auger-Aliassime,A Rublev,A Rublev,30,17,1685,2540,2.1,1.73,1-6 4-6,2025,1103,F Auger-Aliassime,a_rublev,f_auger-aliassime
Hamburg Open,2025-05-24,ATP500,Outdoor,Clay,The Final,3,F Cobolli,A Rublev,F Cobolli,35,17,1480,2540,3.0,1.4,6-2 6-4,2025,1104,A Rublev,f_cobolli,a_rublev
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,T Schoolkate,M Fucsovics,M Fucsovics,128,124,464,468,8.0,1.08,4-6 2-6 2-6,2025,1105,T Schoolkate,m_fucsovics,t_schoolkate
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,H Medjedovic,K Majchrzak,H Medjedovic,74,96,811,645,1.57,2.38,6-3 6-3 7-6,2025,1106,K Majchrzak,h_medjedovic,k_majchrzak
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,E Moller,T Paul,T Paul,112,12,511,3210,7.0,1.1,7-6 2-6 3-6 1-6,2025,1107,E Moller,t_paul,e_moller
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,M Navone,B Nakashima,M Navone,97,32,620,1690,1.5,2.63,7-6 4-6 6-1 6-2,2025,1108,B Nakashima,m_navone,b_nakashima
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Z Bergs,G Mpetshi,G Mpetshi,50,37,1051,1414,2.1,1.73,6-4 3-6 6-7 4-6,2025,1109,Z Bergs,g_mpetshi,z_bergs
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,R Opelka,R Hijikata,R Opelka,93,78,651,792,1.44,2.75,1-6 6-3 7-5 7-6,2025,1110,R Hijikata,r_opelka,r_hijikata
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,F Comesana,Carreno Busta P.,Carreno Busta P.,64,99,911,615,1.5,2.63,2-6 6-7 5-7,2025,1111,F Comesana,carreno_busta_p.,f_comesana
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,D Dzumhur,TA Tirante,D Dzumhur,69,132,875,453,1.73,2.1,3-6 6-4 6-3 7-5,2025,1112,TA Tirante,d_dzumhur,ta_tirante
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,T Monteiro,V Kopriva,V Kopriva,131,86,454,715,3.0,1.4,4-6 3-6 6-4 7-6 1-6,2025,1113,T Monteiro,v_kopriva,t_monteiro
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,L Musetti,Y Hanfmann,L Musetti,7,142,3860,410,1.05,11.0,7-5 6-2 6-0,2025,1114,Y Hanfmann,l_musetti,y_hanfmann
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,A Michelsen,JM Cerundolo,JM Cerundolo,33,109,1550,530,2.0,1.8,3-6 2-6 4-6,2025,1115,A Michelsen,jm_cerundolo,a_michelsen
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,DE Galan,V Royer,DE Galan,122,120,477,478,2.2,1.67,7-6 6-3 3-6 6-7 7-5,2025,1116,V Royer,de_galan,v_royer
French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5,R Safiullin,F Tiafoe,F Tiafoe,72,16,816,2665,3.0,1.4,4-6 5-7 4-6,2025,1117,R Safiullin,f_tiafoe,r_safiullin
