tourney_name,tourney_date,Series,Court,surface,round,Best of,player1_name,player2_name,winner_name,player1_rank,player2_rank,Pts_1,Pts_2,Odd_1,Odd_2,score,tourney_id,match_num,loser_name,winner_id,loser_id
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Fabian Marozsan,Joao Fonseca,Fabian Marozsan,61,65,935,897,3.0,1.4,6-3 7-6,2025,980,Joao Fonseca,fabian_marozsan,joao_fonseca
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Nuno Borges,Thiago Seyboth Wild,Thiago Seyboth Wild,40,120,1360,493,1.73,2.1,1-6 6-4 4-6,2025,981,Nuno Borges,thiago_seyboth_wild,nuno_borges
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Jaume Munar,M Barrios,Jaume Munar,66,118,892,506,1.57,2.38,4-6 6-2 7-5,2025,982,M Barrios,jaume_munar,m_barrios
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Flavio Cobolli,Luca Nardi,Luca Nardi,34,95,1520,632,1.36,3.2,3-6 4-6,2025,983,Flavio Cobolli,luca_nardi,flavio_cobolli
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Matteo Gigante,Arthur Rinderknech,Matteo Gigante,164,75,341,826,1.73,2.1,7-6 7-6,2025,984,Arthur Rinderknech,matteo_gigante,arthur_rinderknech
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Gabriel Diallo,Marcos Giron,Marcos Giron,54,45,995,1245,1.53,2.5,6-3 3-6 4-6,2025,985,Gabriel Diallo,marcos_giron,gabriel_diallo
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Alexander Bublik,Roman Safiullin,Alexander Bublik,76,77,820,816,1.91,1.91,6-3 7-6,2025,986,Roman Safiullin,alexander_bublik,roman_safiullin
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Mattia Bellucci,Pedro Martinez,Pedro Martinez,68,49,891,1115,2.3,1.62,4-6 2-6,2025,987,Mattia Bellucci,pedro_martinez,mattia_bellucci
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Jacob Fearnley,Fabio Fognini,Jacob Fearnley,57,107,953,566,1.44,2.75,6-2 6-3,2025,988,Fabio Fognini,jacob_fearnley,fabio_fognini
Internazionali BNL d'Italia,20250508,Masters 1000,Outdoor,Clay,1st Round,3,Reilly Opelka,Learner Tien,Learner Tien,94,70,634,878,1.91,1.91,4-6 6-7,2025,989,Reilly Opelka,learner_tien,reilly_opelka
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Francesco Passaro,Grigor Dimitrov,Francesco Passaro,101,15,593,2685,4.0,1.25,7-5 6-3,2025,990,Grigor Dimitrov,francesco_passaro,grigor_dimitrov
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,R Burruchaga,Karen Khachanov,Karen Khachanov,135,24,439,1910,3.5,1.3,4-6 7-5 1-6,2025,991,R Burruchaga,karen_khachanov,r_burruchaga
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Arthur Fils,Tallon Griekspoor,Arthur Fils,14,35,2920,1505,1.5,2.63,6-2 6-2,2025,992,Tallon Griekspoor,arthur_fils,tallon_griekspoor
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Carlos Taberner,Alexei Popyrin,Alexei Popyrin,139,25,417,1860,2.75,1.44,1-6 6-7,2025,993,Carlos Taberner,alexei_popyrin,carlos_taberner
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Carlos Alcaraz,Dusan Lajovic,Carlos Alcaraz,3,131,7850,446,1.05,11.0,6-3 6-3,2025,994,Dusan Lajovic,carlos_alcaraz,dusan_lajovic
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Alexandre Muller,Stefanos Tsitsipas,Stefanos Tsitsipas,39,19,1403,2420,4.0,1.25,2-6 6-7,2025,995,Alexandre Muller,stefanos_tsitsipas,alexandre_muller
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Laslo Djere,Alex Michelsen,Laslo Djere,64,32,902,1570,1.44,2.75,6-0 6-3,2025,996,Alex Michelsen,laslo_djere,alex_michelsen
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Otto Virtanen,Lorenzo Musetti,Lorenzo Musetti,130,9,455,3550,9.0,1.07,3-6 2-6,2025,997,Otto Virtanen,lorenzo_musetti,otto_virtanen
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Daniil Medvedev,Cameron Norrie,Daniil Medvedev,11,91,3290,667,1.3,3.5,6-4 6-2,2025,998,Cameron Norrie,daniil_medvedev,cameron_norrie
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Sebastian Baez,Vit Kopriva,Vit Kopriva,33,92,1540,655,1.44,2.75,6-3 4-6 4-6,2025,999,Sebastian Baez,vit_kopriva,sebastian_baez
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Vilius Gaubas,Denis Shapovalov,Vilius Gaubas,154,28,371,1726,2.75,1.44,6-3 6-4,2025,1000,Denis Shapovalov,vilius_gaubas,denis_shapovalov
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Francisco Comesana,Holger Rune,Holger Rune,63,10,906,3440,3.2,1.36,6-3 3-6 4-6,2025,1001,Francisco Comesana,holger_rune,francisco_comesana
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Jack Draper,Luciano Darderi,Jack Draper,5,46,4440,1204,1.29,3.75,6-1 6-4,2025,1002,Luciano Darderi,jack_draper,luciano_darderi
Internazionali BNL d'Italia,20250509,Masters 1000,Outdoor,Clay,2nd Round,3,Camilo Ugo Carabelli,Alexander Zverev,Alexander Zverev,60,2,944,8085,8.0,1.08,2-6 1-6,2025,1003,Camilo Ugo Carabelli,alexander_zverev,camilo_ugo_carabelli
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Tommy Paul,Roberto Bautista Agut,Tommy Paul,12,56,3210,969,1.22,4.33,6-1 6-4,2025,1004,Roberto Bautista Agut,tommy_paul,roberto_bautista_agut
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Jacob Fearnley,Matteo Berrettini,Matteo Berrettini,57,30,953,1670,3.5,1.3,4-6 6-7,2025,1005,Jacob Fearnley,matteo_berrettini,jacob_fearnley
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Fabian Marozsan,Andrey Rublev,Fabian Marozsan,61,17,935,2580,2.2,1.67,7-5 4-6 6-3,2025,1006,Andrey Rublev,fabian_marozsan,andrey_rublev
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Frances Tiafoe,Sebastian Ofner,Sebastian Ofner,16,143,2640,398,1.62,2.3,2-6 7-6 3-6,2025,1007,Frances Tiafoe,sebastian_ofner,frances_tiafoe
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Tomas Machac,Learner Tien,Tomas Machac,20,70,2215,878,1.29,3.75,6-4 6-4,2025,1008,Learner Tien,tomas_machac,learner_tien
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Aleksandar Vukic,Sebastian Korda,Sebastian Korda,79,23,792,2020,3.4,1.33,3-6 4-6,2025,1009,Aleksandar Vukic,sebastian_korda,aleksandar_vukic
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Hubert Hurkacz,Pedro Martinez,Hubert Hurkacz,31,49,1665,1115,1.57,2.38,6-1 7-5,2025,1010,Pedro Martinez,hubert_hurkacz,pedro_martinez
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Alexander Bublik,Casper Ruud,Casper Ruud,76,7,820,3715,5.0,1.17,4-6 6-4 3-6,2025,1011,Alexander Bublik,casper_ruud,alexander_bublik
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Marcos Giron,Taylor Fritz,Marcos Giron,45,4,1245,4815,5.0,1.17,7-6 7-6,2025,1012,Taylor Fritz,marcos_giron,taylor_fritz
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Alejandro Davidovich Fokina,Jesper De Jong,Jesper De Jong,26,93,1745,640,1.3,3.5,0-6 2-6,2025,1013,Alejandro Davidovich Fokina,jesper_de_jong,alejandro_davidovich_fokina
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Jakub Mensik,Matteo Gigante,Jakub Mensik,21,164,2182,341,1.2,4.5,7-6 7-5,2025,1014,Matteo Gigante,jakub_mensik,matteo_gigante
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Nicolas Jarry,Francisco Cerundolo,Francisco Cerundolo,53,18,1010,2425,4.5,1.2,6-7 3-6,2025,1015,Nicolas Jarry,francisco_cerundolo,nicolas_jarry
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Hugo Dellien,Thiago Seyboth Wild,Hugo Dellien,103,120,587,493,2.5,1.53,4-6 6-3 6-4,2025,1016,Thiago Seyboth Wild,hugo_dellien,thiago_seyboth_wild
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Ben Shelton,Jaume Munar,Jaume Munar,13,66,3020,892,1.73,2.1,2-6 1-6,2025,1017,Ben Shelton,jaume_munar,ben_shelton
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Jannik Sinner,Mariano Navone,Jannik Sinner,1,99,9730,600,1.08,8.0,6-3 6-4,2025,1018,Mariano Navone,jannik_sinner,mariano_navone
Internazionali BNL d'Italia,20250510,Masters 1000,Outdoor,Clay,2nd Round,3,Luca Nardi,Alex De Minaur,Alex De Minaur,95,8,632,3635,7.0,1.1,4-6 5-7,2025,1019,Luca Nardi,alex_de_minaur,luca_nardi
Internazionali BNL d'Italia,20250511,Masters 1000,Outdoor,Clay,3rd Round,3,Daniil Medvedev,Alexei Popyrin,Daniil Medvedev,11,25,3290,1860,1.33,3.4,6-4 6-1,2025,1020,Alexei Popyrin,daniil_medvedev,alexei_popyrin
Internazionali BNL d'Italia,20250511,Masters 1000,Outdoor,Clay,3rd Round,3,Stefanos Tsitsipas,Arthur Fils,Arthur Fils,19,14,2420,2920,2.2,1.67,6-2 4-6 2-6,2025,1021,Stefanos Tsitsipas,arthur_fils,stefanos_tsitsipas
Internazionali BNL d'Italia,20250511,Masters 1000,Outdoor,Clay,3rd Round,3,Corentin Moutet,Holger Rune,Corentin Moutet,83,10,752,3440,4.5,1.2,7-5 5-7 7-6,2025,1022,Holger Rune,corentin_moutet,holger_rune
Internazionali BNL d'Italia,20250511,Masters 1000,Outdoor,Clay,3rd Round,3,Brandon Nakashima,Lorenzo Musetti,Lorenzo Musetti,29,9,1675,3550,5.0,1.17,4-6 3-6,2025,1023,Brandon Nakashima,lorenzo_musetti,brandon_nakashima
Internazionali BNL d'Italia,20250511,Masters 1000,Outdoor,Clay,3rd Round,3,Alexander Zverev,Vilius Gaubas,Alexander Zverev,2,154,8085,371,1.05,11.0,6-4 6-0,2025,1024,Vilius Gaubas,alexander_zverev,vilius_gaubas
Internazionali BNL d'Italia,20250511,Masters 1000,Outdoor,Clay,3rd Round,3,Vit Kopriva,Jack Draper,Jack Draper,92,5,655,4440,7.0,1.1,4-6 3-6,2025,1025,Vit Kopriva,jack_draper,vit_kopriva
Internazionali BNL d'Italia,20250511,Masters 1000,Outdoor,Clay,3rd Round,3,Karen Khachanov,Francesco Passaro,Karen Khachanov,24,101,1910,593,1.4,3.0,6-3 6-0,2025,1026,Francesco Passaro,karen_khachanov,francesco_passaro
Internazionali BNL d'Italia,20250511,Masters 1000,Outdoor,Clay,3rd Round,3,Laslo Djere,Carlos Alcaraz,Carlos Alcaraz,64,3,902,7850,8.0,1.08,6-7 2-6,2025,1027,Laslo Djere,carlos_alcaraz,laslo_djere
Internazionali BNL d'Italia,20250512,Masters 1000,Outdoor,Clay,3rd Round,3,Tommy Paul,Tomas Machac,Tommy Paul,12,20,3210,2215,1.67,2.2,6-3 6-7 6-4,2025,1028,Tomas Machac,tommy_paul,tomas_machac
Internazionali BNL d'Italia,20250512,Masters 1000,Outdoor,Clay,3rd Round,3,Hugo Dellien,Alex De Minaur,Alex De Minaur,103,8,587,3635,10.0,1.06,4-6 4-6,2025,1029,Hugo Dellien,alex_de_minaur,hugo_dellien
Internazionali BNL d'Italia,20250512,Masters 1000,Outdoor,Clay,3rd Round,3,Jakub Mensik,Fabian Marozsan,Jakub Mensik,21,61,2182,935,1.73,2.1,6-4 7-6,2025,1030,Fabian Marozsan,jakub_mensik,fabian_marozsan
Internazionali BNL d'Italia,20250512,Masters 1000,Outdoor,Clay,3rd Round,3,Marcos Giron,Hubert Hurkacz,Hubert Hurkacz,45,31,1245,1665,2.75,1.44,3-6 6-1 1-6,2025,1031,Marcos Giron,hubert_hurkacz,marcos_giron
Internazionali BNL d'Italia,20250512,Masters 1000,Outdoor,Clay,3rd Round,3,Francisco Cerundolo,Sebastian Ofner,Francisco Cerundolo,18,143,2425,398,1.14,5.5,6-2 6-4,2025,1032,Sebastian Ofner,francisco_cerundolo,sebastian_ofner
Internazionali BNL d'Italia,20250512,Masters 1000,Outdoor,Clay,3rd Round,3,Jesper De Jong,Jannik Sinner,Jannik Sinner,93,1,640,9730,10.0,1.06,4-6 2-6,2025,1033,Jesper De Jong,jannik_sinner,jesper_de_jong
Internazionali BNL d'Italia,20250512,Masters 1000,Outdoor,Clay,3rd Round,3,Jaume Munar,Sebastian Korda,Jaume Munar,66,23,892,2020,2.2,1.67,6-4 6-2,2025,1034,Sebastian Korda,jaume_munar,sebastian_korda
Internazionali BNL d'Italia,20250513,Masters 1000,Outdoor,Clay,4th Round,3,Karen Khachanov,Carlos Alcaraz,Carlos Alcaraz,24,3,1910,7850,8.0,1.08,3-6 6-3 5-7,2025,1035,Karen Khachanov,carlos_alcaraz,karen_khachanov
Internazionali BNL d'Italia,20250513,Masters 1000,Outdoor,Clay,4th Round,3,Jack Draper,Corentin Moutet,Jack Draper,5,83,4440,752,1.1,7.0,1-6 6-4 6-3,2025,1036,Corentin Moutet,jack_draper,corentin_moutet
Internazionali BNL d'Italia,20250513,Masters 1000,Outdoor,Clay,4th Round,3,Jakub Mensik,Hubert Hurkacz,Hubert Hurkacz,21,31,2182,1665,1.4,3.0,6-7 6-4 6-7,2025,1037,Jakub Mensik,hubert_hurkacz,jakub_mensik
Internazionali BNL d'Italia,20250513,Masters 1000,Outdoor,Clay,4th Round,3,Lorenzo Musetti,Daniil Medvedev,Lorenzo Musetti,9,11,3550,3290,1.5,2.63,7-5 6-4,2025,1038,Daniil Medvedev,lorenzo_musetti,daniil_medvedev
Internazionali BNL d'Italia,20250513,Masters 1000,Outdoor,Clay,4th Round,3,Francisco Cerundolo,Jannik Sinner,Jannik Sinner,18,1,2425,9730,3.75,1.29,6-7 3-6,2025,1039,Francisco Cerundolo,jannik_sinner,francisco_cerundolo
Internazionali BNL d'Italia,20250513,Masters 1000,Outdoor,Clay,4th Round,3,Alexander Zverev,Arthur Fils,Alexander Zverev,2,14,8085,2920,1.57,2.38,7-6 6-1,2025,1040,Arthur Fils,alexander_zverev,arthur_fils
Internazionali BNL d'Italia,20250513,Masters 1000,Outdoor,Clay,4th Round,3,Alex De Minaur,Tommy Paul,Tommy Paul,8,12,3635,3210,1.53,2.5,5-7 3-6,2025,1041,Alex De Minaur,tommy_paul,alex_de_minaur
Internazionali BNL d'Italia,20250514,Masters 1000,Outdoor,Clay,4th Round,3,Casper Ruud,Jaume Munar,Casper Ruud,7,66,3715,892,1.2,4.5,6-3 6-4,2025,1042,Jaume Munar,casper_ruud,jaume_munar
Internazionali BNL d'Italia,20250514,Masters 1000,Outdoor,Clay,Quarterfinals,3,Jack Draper,Carlos Alcaraz,Carlos Alcaraz,5,3,4440,7850,3.4,1.33,4-6 4-6,2025,1043,Jack Draper,carlos_alcaraz,jack_draper
Internazionali BNL d'Italia,20250514,Masters 1000,Outdoor,Clay,Quarterfinals,3,Lorenzo Musetti,Alexander Zverev,Lorenzo Musetti,9,2,3550,8085,2.38,1.57,7-6 6-4,2025,1044,Alexander Zverev,lorenzo_musetti,alexander_zverev
Internazionali BNL d'Italia,20250515,Masters 1000,Outdoor,Clay,Quarterfinals,3,Hubert Hurkacz,Tommy Paul,Tommy Paul,31,12,1665,3210,3.0,1.4,6-7 3-6,2025,1045,Hubert Hurkacz,tommy_paul,hubert_hurkacz
Internazionali BNL d'Italia,20250515,Masters 1000,Outdoor,Clay,Quarterfinals,3,Jannik Sinner,Casper Ruud,Jannik Sinner,1,7,9730,3715,1.29,3.75,6-0 6-1,2025,1046,Casper Ruud,jannik_sinner,casper_ruud
Internazionali BNL d'Italia,20250516,Masters 1000,Outdoor,Clay,Semifinals,3,Lorenzo Musetti,Carlos Alcaraz,Carlos Alcaraz,9,3,3550,7850,3.2,1.36,3-6 6-7,2025,1047,Lorenzo Musetti,carlos_alcaraz,lorenzo_musetti
Internazionali BNL d'Italia,20250516,Masters 1000,Outdoor,Clay,Semifinals,3,Jannik Sinner,Tommy Paul,Jannik Sinner,1,12,9730,3210,1.08,8.0,1-6 6-0 6-3,2025,1048,Tommy Paul,jannik_sinner,tommy_paul
Internazionali BNL d'Italia,20250518,Masters 1000,Outdoor,Clay,The Final,3,Jannik Sinner,Carlos Alcaraz,Carlos Alcaraz,1,3,9730,7850,1.62,2.3,6-7 1-6,2025,1049,Jannik Sinner,carlos_alcaraz,jannik_sinner
Geneva Open,20250518,ATP250,Outdoor,Clay,1st Round,3,Alexei Popyrin,Nicolas Jarry,Alexei Popyrin,25,150,1900,390,1.8,2.0,6-4 3-6 7-5,2025,1050,Nicolas Jarry,alexei_popyrin,nicolas_jarry
Geneva Open,20250518,ATP250,Outdoor,Clay,1st Round,3,Alex Michelsen,Nuno Borges,Nuno Borges,33,41,1550,1270,2.2,1.67,6-4 3-6 3-6,2025,1051,Alex Michelsen,nuno_borges,alex_michelsen
Geneva Open,20250519,ATP250,Outdoor,Clay,1st Round,3,Jacob Fearnley,Dusan Lajovic,Jacob Fearnley,54,124,976,466,1.8,2.0,6-4 6-1,2025,1052,Dusan Lajovic,jacob_fearnley,dusan_lajovic
Geneva Open,20250519,ATP250,Outdoor,Clay,1st Round,3,Ivan Gakhov,Sebastian Ofner,Sebastian Ofner,265,128,212,458,5.0,1.17,1-6 2-6,2025,1053,Ivan Gakhov,sebastian_ofner,ivan_gakhov
Geneva Open,20250519,ATP250,Outdoor,Clay,1st Round,3,Kei Nishikori,Learner Tien,Kei Nishikori,62,67,928,893,1.8,2.0,4-6 6-4 6-4,2025,1054,Learner Tien,kei_nishikori,learner_tien
Geneva Open,20250519,ATP250,Outdoor,Clay,1st Round,3,Jaume Munar,Quentin Halys,Quentin Halys,58,50,962,1024,1.44,2.75,6-4 3-6 6-7,2025,1055,Jaume Munar,quentin_halys,jaume_munar
Geneva Open,20250519,ATP250,Outdoor,Clay,1st Round,3,Matteo Arnaldi,Hugo Gaston,Matteo Arnaldi,39,74,1365,816,1.33,3.4,6-7 6-4 6-4,2025,1056,Hugo Gaston,matteo_arnaldi,hugo_gaston
Geneva Open,20250519,ATP250,Outdoor,Clay,1st Round,3,Dominic Stricker,Cameron Norrie,Cameron Norrie,233,90,240,657,3.4,1.33,6-7 3-6,2025,1057,Dominic Stricker,cameron_norrie,dominic_stricker
Geneva Open,20250519,ATP250,Outdoor,Clay,1st Round,3,Marton Fucsovics,Zizou Bergs,Marton Fucsovics,134,49,443,1051,1.67,2.2,6-2 6-3,2025,1058,Zizou Bergs,marton_fucsovics,zizou_bergs
Geneva Open,20250520,ATP250,Outdoor,Clay,1st Round,3,Miomir Kecmanovic,Arthur Rinderknech,Arthur Rinderknech,46,72,1146,820,1.44,2.75,4-6 2-6,2025,1059,Miomir Kecmanovic,arthur_rinderknech,miomir_kecmanovic
Geneva Open,20250520,ATP250,Outdoor,Clay,1st Round,3,Hubert Hurkacz,Arthur Cazaux,Hubert Hurkacz,31,113,1665,508,1.22,4.33,6-3 6-4,2025,1060,Arthur Cazaux,hubert_hurkacz,arthur_cazaux
Geneva Open,20250520,ATP250,Outdoor,Clay,1st Round,3,K Sell,Fabian Marozsan,Fabian Marozsan,300,56,175,975,7.0,1.1,1-6 1-6,2025,1061,K Sell,fabian_marozsan,k_sell
Geneva Open,20250521,ATP250,Outdoor,Clay,2nd Round,3,Taylor Fritz,Quentin Halys,Taylor Fritz,4,50,4625,1024,1.22,4.33,6-4 7-6,2025,1062,Quentin Halys,taylor_fritz,quentin_halys
Geneva Open,20250521,ATP250,Outdoor,Clay,2nd Round,3,Nuno Borges,Sebastian Ofner,Sebastian Ofner,41,128,1270,458,1.91,1.91,6-7 6-7,2025,1063,Nuno Borges,sebastian_ofner,nuno_borges
Geneva Open,20250521,ATP250,Outdoor,Clay,2nd Round,3,Matteo Arnaldi,Fabian Marozsan,Matteo Arnaldi,39,56,1365,975,2.1,1.73,6-3 7-6,2025,1064,Fabian Marozsan,matteo_arnaldi,fabian_marozsan
Geneva Open,20250521,ATP250,Outdoor,Clay,2nd Round,3,Arthur Rinderknech,Hubert Hurkacz,Hubert Hurkacz,72,31,820,1665,3.5,1.3,4-6 1-6,2025,1065,Arthur Rinderknech,hubert_hurkacz,arthur_rinderknech
Geneva Open,20250521,ATP250,Outdoor,Clay,2nd Round,3,Novak Djokovic,Marton Fucsovics,Novak Djokovic,6,134,4080,443,1.25,4.0,6-2 6-3,2025,1066,Marton Fucsovics,novak_djokovic,marton_fucsovics
Geneva Open,20250521,ATP250,Outdoor,Clay,2nd Round,3,Jacob Fearnley,Alexei Popyrin,Alexei Popyrin,54,25,976,1900,1.91,1.91,4-6 3-6,2025,1067,Jacob Fearnley,alexei_popyrin,jacob_fearnley
Geneva Open,20250522,ATP250,Outdoor,Clay,Quarterfinals,3,Sebastian Ofner,Karen Khachanov,Sebastian Ofner,128,24,458,1910,2.63,1.5,4-6 6-4 6-4,2025,1068,Karen Khachanov,sebastian_ofner,karen_khachanov
Geneva Open,20250522,ATP250,Outdoor,Clay,Quarterfinals,3,Taylor Fritz,Hubert Hurkacz,Hubert Hurkacz,4,31,4625,1665,1.62,2.3,3-6 6-7,2025,1069,Taylor Fritz,hubert_hurkacz,taylor_fritz
Geneva Open,20250522,ATP250,Outdoor,Clay,Quarterfinals,3,Novak Djokovic,Matteo Arnaldi,Novak Djokovic,6,39,4080,1365,1.29,3.75,6-4 6-4,2025,1070,Matteo Arnaldi,novak_djokovic,matteo_arnaldi
Geneva Open,20250522,ATP250,Outdoor,Clay,Quarterfinals,3,Alexei Popyrin,Cameron Norrie,Cameron Norrie,25,90,1900,657,1.73,2.1,6-7 4-6,2025,1071,Alexei Popyrin,cameron_norrie,alexei_popyrin
Geneva Open,20250523,ATP250,Outdoor,Clay,Semifinals,3,Hubert Hurkacz,Sebastian Ofner,Hubert Hurkacz,31,128,1665,458,1.44,2.75,6-3 6-4,2025,1072,Sebastian Ofner,hubert_hurkacz,sebastian_ofner
Geneva Open,20250523,ATP250,Outdoor,Clay,Semifinals,3,Cameron Norrie,Novak Djokovic,Novak Djokovic,90,6,657,4080,5.0,1.17,4-6 7-6 1-6,2025,1073,Cameron Norrie,novak_djokovic,cameron_norrie
Geneva Open,20250524,ATP250,Outdoor,Clay,The Final,3,Novak Djokovic,Hubert Hurkacz,Novak Djokovic,6,31,4080,1665,1.36,3.2,5-7 7-6 7-6,2025,1074,Hubert Hurkacz,novak_djokovic,hubert_hurkacz
Hamburg Open,20250518,ATP500,Outdoor,Clay,1st Round,3,D Dedura,Luciano Darderi,Luciano Darderi,372,45,130,1159,8.0,1.08,1-6 4-6,2025,1075,D Dedura,luciano_darderi,d_dedura
Hamburg Open,20250518,ATP500,Outdoor,Clay,1st Round,3,Francisco Cerundolo,Pedro Martinez,Francisco Cerundolo,18,48,2475,1070,1.17,5.0,6-2 6-3,2025,1076,Pedro Martinez,francisco_cerundolo,pedro_martinez
Hamburg Open,20250519,ATP500,Outdoor,Clay,1st Round,3,Marcos Giron,Roberto Bautista Agut,Roberto Bautista Agut,43,57,1265,974,2.0,1.8,6-7 0-6,2025,1077,Marcos Giron,roberto_bautista_agut,marcos_giron
Hamburg Open,20250519,ATP500,Outdoor,Clay,1st Round,3,Andrey Rublev,Damir Dzumhur,Andrey Rublev,17,69,2540,875,1.2,4.5,6-4 6-3,2025,1078,Damir Dzumhur,andrey_rublev,damir_dzumhur
Hamburg Open,20250519,ATP500,Outdoor,Clay,1st Round,3,Elias Ymer,Alexandre Muller,Alexandre Muller,279,40,190,1313,3.0,1.4,3-6 5-7,2025,1079,Elias Ymer,alexandre_muller,elias_ymer
Hamburg Open,20250519,ATP500,Outdoor,Clay,1st Round,3,Jiri Lehecka,Borna Gojo,Jiri Lehecka,37,255,1415,221,1.44,2.75,6-4 3-6 6-2,2025,1080,Borna Gojo,jiri_lehecka,borna_gojo
Hamburg Open,20250519,ATP500,Outdoor,Clay,1st Round,3,Aleksandar Kovacevic,Alexander Zverev,Alexander Zverev,80,3,787,7285,13.0,1.04,1-6 6-7,2025,1081,Aleksandar Kovacevic,alexander_zverev,aleksandar_kovacevic
Hamburg Open,20250519,ATP500,Outdoor,Clay,1st Round,3,Justin Engel,JL Struff,Justin Engel,333,86,154,690,4.0,1.25,7-6 7-6,2025,1082,JL Struff,justin_engel,jl_struff
Hamburg Open,20250520,ATP500,Outdoor,Clay,1st Round,3,Vitaliy Sachko,Flavio Cobolli,Flavio Cobolli,235,35,237,1480,4.0,1.25,7-5 2-6 2-6,2025,1083,Vitaliy Sachko,flavio_cobolli,vitaliy_sachko
Hamburg Open,20250520,ATP500,Outdoor,Clay,1st Round,3,T Etcheverry,Francisco Comesana,T Etcheverry,55,64,975,911,2.1,1.73,7-6 6-3,2025,1084,Francisco Comesana,t_etcheverry,francisco_comesana
Hamburg Open,20250520,ATP500,Outdoor,Clay,1st Round,3,Y Bu,Frances Tiafoe,Frances Tiafoe,70,15,874,2625,2.63,1.5,5-7 2-6,2025,1085,Y Bu,frances_tiafoe,y_bu
Hamburg Open,20250520,ATP500,Outdoor,Clay,1st Round,3,Camilo Ugo Carabelli,Sebastian Baez,Camilo Ugo Carabelli,52,36,1000,1450,2.38,1.57,6-3 2-6 6-4,2025,1086,Sebastian Baez,camilo_ugo_carabelli,sebastian_baez
Hamburg Open,20250520,ATP500,Outdoor,Clay,1st Round,3,Gael Monfils,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,42,26,1265,1730,3.2,1.36,3-6 3-6,2025,1087,Gael Monfils,alejandro_davidovich_fokina,gael_monfils
Hamburg Open,20250520,ATP500,Outdoor,Clay,1st Round,3,G Mpetshi,Alexander Bublik,G Mpetshi,32,51,1614,1005,2.0,1.8,7-6 6-4,2025,1088,Alexander Bublik,g_mpetshi,alexander_bublik
Hamburg Open,20250520,ATP500,Outdoor,Clay,1st Round,3,Daniel Altmaier,F Auger-Aliassime,F Auger-Aliassime,66,30,906,1685,2.2,1.67,3-6 3-6,2025,1089,Daniel Altmaier,f_auger-aliassime,daniel_altmaier
